Id_Complex,Id_Simple
"""Area tangga timur akan mencapai 263,000 meter persegi, akan cukup untuk 150,000 jemaah.""","""Area tangga timur akan 263.000 meter persegi. yang cukup untuk 150.000 jemaah. """
"Alhamdulillah, kami telah melaksanakan Ibadah Haji dengan aman tahun ini.","Puji Tuhan, kami telah memiliki haj aman tahun ini."
"Malisse, yang hanya mengikuti lima turnamen pada 2007 setelah mengalami cedera ligamen lutut di akhir tahun, memenangi set pertama dengan tiebreak 7-3.","Malisse, yang dibatasi hanya untuk lima turnamen pada tahun 2007 setelah cedera ligamen lutut yang segar di akhir tahun, meraih ketat pertama set 7-3 di dasi-break."
"EPA sendiri tidak hanya menyangkut sektor perdagangan dan investasi, namun juga meliputi sektor kerjasama cooperation.",EPA tidak hanya mengkhawatirkan sektor perdagangan dan investasi tetapi juga sektor kerjasama.
Rusia menjual teknologi yang kemudian menjadi basis pengembangan program peluncuran wahana ulang alik China.,Rusian menjual wich teknologi adalah basis pengembangan program peluncuran pesawat ruang angkasa Cina
"""Situs mereka sekarang mendaftarkan halaman-halaman profil lebih dari 230 LSM, menyimpan sebuah arsip untuk 15.000 dokumen-dokumen terkait masyarakat sipil, dan memiliki sebuah milis yang beranggotakan sekitar 18.000 orang.""","""Taman situs mereka sekarang daftar halaman profil untuk lebih dari 230 LSM, menyimpan arsip 15.000 dokumen yang berhubungan dengan masyarakat sipil, dan mengklaim milis sekitar 18.000 orang. """
"Di luar itu, masih proyek PLTA lainnya yang dibiayai ADB yaitu berada di Kalimantan Barat, Gorontalo, Lombok, dan Flores yang kita mintakan perpanjangannya, kata Dewo.","Masih ada sejumlah besar proyek ADB-financed PLTA di Kalimantan Barat, Gorontalo, Lombok dan Flores, yang kami minta perpanjangan dari bank, ia menambahkan."
"Ribuan prajurit dipensiunkan dan diberi pesangon untuk membuka jalan bagi angkatan bersenjata baru Liberia yang ramping, yang satuan pertamanya lulus pada November setelah memperoleh pendidikan dari sebuah kontraktor pertahanan AS, DynCorp International.","Ribuan mantan warga sipil telah di demobilisasi dan dibayar untuk membuat jalan bagi pasukan militer Liberia baru, unit pertama yang lulus pada bulan November setelah pelatihan oleh kontraktor pertahanan AS, DynCorp International."
"""Walaupun begitu, saya tidak dapat mendapatkan taksi Uber untuk mengantar saya ke bandara karena dinilai resikonya terlalu besar.""","""Saya tidak bisa, bagaimanapun, mendapatkan sopir Uber untuk membawa saya ke bandara karena yang dilihat terlalu banyak risiko. """
"Kejutan terjadi saat pasangan non pelatnas Rian Sukmawan/Yonatan Suryatama menundukkan unggulan keempat, semifinalis Prancis Super Series asal Jepang Tadashi Ohtsuka/Keita Masuda 21-15, 21-16.","Dobel pria Indonesia lainnya, Ri An Sukmawan/Yonatan Suryatama, memesan kemenangan mengejutkan dengan mengalahkan benih keempat Tadashi Ohtsuka/Keita Masada dari Jepang 21-15, 21-16."
Dia juga menambahkan berita terbaru yang mengatakan bahwa Presiden Hosni Mubarak tidak akan menghadiri pidato tersebut:,Dia juga menambahkan update bahwa Presiden Mesir Hosni Mubarak tidak akan menghadiri pidato:
Sel-sel pada retina menghasilkan sinyal listrik melalui proses kimiawi yang rumit sebagaimana yang telah diuraikan sebelumnya.,Sel retina menghasilkan sinyal listrik melalui proses kimia rumit seperti yang dijelaskan di atas.
"""Penyanderaan itu akhirnya berakhir, namun setelah pria itu membunuh seorang petugas kepolisian, melukai polisi lainnya, serta melukai putra dan putrinya sendiri.""","""Pertahanan itu akhirnya berakhir, tapi tidak sebelum pria itu membunuh seorang polisi, melukai yang lain, dan juga melukai putra dan putrinya sendiri."""
Jurnalis daring dan narablog kini mewakili 45% dari para profesional media yang dipenjara di berbagai penjuru dunia.,Jurnalis online dan blogger sekarang mewakili 45% dari semua pekerja media di penjara di seluruh dunia.
"Kolombia telah memerangi gerilyawan sayap-kiri sejak 1960-an, sementara paramiliter sayap-kanan terbentuk pada 1980-an untuk memerangi pemberontak.","Kolombia telah melawan gerilyawan kidal sejak tahun 1960-an, sedangkan paramiliter sayap kanan dibentuk pada tahun 1980-an untuk melawan para pemberontak."
"Sehari sebelumnya, sedikitnya dua orang cedera dan lebih dari selusin orang diculik dalam bentrokan-bentrokan baru antara kedua kelompok tersebut.",Sehari setelah setidaknya dua orang terluka dan lebih dari selusin diculik dalam bentrokan segar antara dua kelompok.
Ini merupakan temuan paling penting di Amerika Selatan selama kurun waktu 60 tahun.,Ini adalah penemuan paling penting di Amerika Selatan dalam 60 tahun.
"""Tanpa diragukan lagi, Cina menunjukan sesuatu yang khusus dalam hal mendokumentasikan proyek-proyek online yang mempromosikan transparansi, akuntabilitas, dan keterlibatan publik.""","""Tanpa diragukan lagi, Cina menyajikan keadaan khusus dalam mendokumentasikan proyek-proyek online yang mempromosikan transparansi, akuntabilitas, dan keterlibatan sipil."""
"Pemain asal Swedia, yang tendangan bebasnya juga membentur mistar gawang, menyarangkan golnya yang ke-15 dalam turnamen tersebut pada menit ke-14 setelah Esteban Cambiasso dilanggar oleh Carlos Adrian Valdez dan Luca Tognozzi.","The Swede, yang juga memukul bar dengan tendangan bebas, netted nya 15 tahun kampanye pada 14 menit setelah Esteban Cambiasso sandwiched oleh Carlos Adrian Valdez dan Luca Tognozzi."
"Anda seharusnya dapat mengendalikan tidak hanya kursi, namun juga seluruh kehidupan Anda.","Anda harus dapat mengontrol tidak hanya kursi, tetapi juga hidup Anda sendiri."
Kedua pesaing Merseyside itu akan bertemu di Anfield pada 30 Maret mendatang.,Dua saingan Merseyside bertemu di Anfield pada tanggal 30 Maret.
‘A City of Sadness': film oleh Hsiao-Hsien Hou yang menceritakan suatu kisah berkaitan dengan insiden yang memicu represi militer Republik Tiongkok terhadap Taiwan pasca menyerahnya Jepang.,"""Kota Kesedihan: Film oleh Hsiao-Hsien Hou yang menceritakan kisah terkait insiden yang memicu Republik Cina represi militer di Taiwan, setelah Jepang menyerah."""
"Sedangkan yang memberi peran positif pada pertumbuhan, jelasnya, adalah ekspor barang dan jasa yang naik 5,7 persen, meskipun impor juga naik 2,7 persen.","Namun, ekspor barang dan jasa yang naik 5,7 persen memberikan kontribusi positif kepada PDB, katanya."
"Puluhan penculikan serupa dilakukan oleh sisa-sisa rejim Taliban, yang digulingkan dari kekuasaan pada akhir 2001 dalam sebuah ofensif pimpinan AS, dan mereka kini mengobarkan pemberontakan mematikan.",Hal ini mirip dengan banyak orang lain oleh sisa-sisa rezim Taliban yang dipaksa dari kekuasaan pada akhir 2001 dalam ofensif Amerika Serikat dan sekarang melancarkan pemberontakan mematikan.
"Kita tahu bahwa hutan merupakan alat penyerap karbon dioksida, biang pemanasan global terbesar, yang menjadi harapan dunia untuk mengatasi perubahan iklim.","Kita tahu bahwa hutan adalah wastafel karbon dioksida, masalah utama pemanasan global, dan hutan menjadi dunia? harapan untuk mengatasi perubahan iklim."
"Tahun ini divestasi saham BI di Bahana harus rampung sehingga BI sesuai Undang-Undang tidak lagi memiliki saham di perusahaan itu, kata Sofyan Djalil, di Kantor Kementerian BUMN, Jakarta, Rabu.","Divestment Bank Indonesia BI saham di Bahana harus dicapai tahun ini sehingga BI, sejalan dengan hukum, tidak akan lagi memiliki saham di perusahaan, Djalil mengatakan di kantornya."
"Perdana Menteri Wen Jiabao menandatangani sebuah kesepakatan melarang penggunaan peralatan dan teknologi nuklir China untuk menciptakan bom atom tanpa selaras dengan kesepakatan yang ada, menurut media negara itu.","Perdana Menteri Wen Jiabao menandatangani perintah melarang penggunaan barang nuklir Cina dan teknologi untuk melaksanakan ledakan atom tanpa persetujuan sebelumnya, pers negara melaporkan."
Para ilmuwan memulai pengamatannya segera begitu kelelawar dilepaskan ke dalam kegelapan ruangan di lorong tersebut.,Ilmuwan memulai pengamatan mereka segera setelah kelelawar dilepaskan ke dalam gelap gulita koridor.
"Ketidaksepakatan atas siapa mengendalikan pasukan keamanan Palestina adalah rintangan utama dalam pembicaraan gabungan itu, tapi Abbas dan Haniya setuju mengangkat ilmuwan tanpa pengalaman untuk jabatan menteri dalam negeri, yang diperebutkan.","Kekecewaan atas siapa yang akan mengendalikan pasukan keamanan Palestina adalah kendala besar dalam pembicaraan koalisi, tapi Abbas dan Haniyeh setuju untuk menunjuk seorang akademisi tanpa pengalaman keamanan ke pos menteri dalam negeri yang teruji panas."
Tetapi tak seorangpun yang meminta Israel untuk mengakui Palestina berdasarkan hukum internasional dan dengan konvensi-konvensi internasional.,"Tetapi, tidak seorang pun meminta Israel untuk mematuhi hukum internasional dan kebaktian internasional."
"""Wilayah Asia Tenggara memiliki arti lebih dari sekedar pantai berpasir putih, berbagai candi dan resor wisata, wilayah ini juga merupakan salah satu wilayah yang tercabik oleh perang di atas muka bumi.""","""Asia Selatan lebih dari sekedar pantai pasir putih, kuil dan resort: juga merupakan salah satu daerah yang paling berbahaya perang di planet ini."""
"""Pagi ini saya 'dibom' oleh sebuah email yang saya terima dari teman sekolah menengah saya, bahwa dia merasa tidak sehat dan kehilangan 7 kilo dalam 3 bulan terakhir karena dia mengalami perceraian.""",""" Pagi ini saya dibom oleh email yang saya terima dari teman saya dari SMA, bahwa dia tidak melakukan dengan baik dan kehilangan 7 kg 3 bulan terakhir karena ia akan melalui perceraian. """
"""Beberapa hari lalu diperkirakan 200 orang berkumpul di luar kantor Maharaja, Stasiun TV promotori konser, dan melemparii batu dan akhirnya mencederai empat orang serta merusak bangunan stasiun TV.""","""Beberapa hari yang lalu sekitar 200 orang berkumpul di luar kantor Maharaja, penyiar mensponsori konser, dan melemparkan batu melukai empat orang dan merusak bangunan. """
"""Survei tersebut mengungkapkan bahwa 73,3 persen individu yang berumur antara 15 hingga 24 tahun memiliki akun media sosial.""","Survei itu menyingkapkan bahwa 73,3% orang berusia antara 15 dan 24 tahun memiliki akun media sosial."
Bunyi gemuruh pesawat terbang yang melintas di langit Conakry berkurang secara signifikan.,Raungan pesawat terbang yang melintas di atas di Conakry telah sangat berkurang.
Kelompok yang pernah dianggap mewakili derajat kompleksitas yang berurutan pada dasar pohon kekerabatan metazoa telah dipindahkan ke kedudukan yang jauh lebih tinggi dalam pohon tersebut.,Pajak yang pernah dianggap mewakili nilai berturut-turut kompleksitas di dasar pohon metazoa sedang dipindahkan ke tempat yang jauh lebih tinggi di dalam pohon.
Pada hari Kamis Mousavi menghantarkan pidato di alun-alun Imam Khomeni di Tehran.,Pada hari Kamis Mousavi menyampaikan pidato di Imam Khomeni Square di Teheran.
"""Dalam kicauan lainnya, ia menceritakan suasana hatinya: Ini pertama kalinya saya melihat mereka dalam aksi demontrasi.""","""Dalam tweet lain, ia merangkum suasana hati: ini adalah pertama kalinya saya melihat orang-orang dalam demonstrasi ini."""
"""Bencana yang diakibatkan curah hujan ekstrem juga terjadi di banyak daerah di Indonesia, termasuk ibukota Jakarta.""","""Pendisaman yang disebabkan oleh curah hujan ekstrim telah dilaporkan di banyak bagian Indonesia, termasuk ibukota Jakarta."""
"""Meskipun begitu, berita mengerikan ini tidak menghiasi halaman utama media-media global sebanyak serangan Paris dimana 17 orang meninggal dunia.""","""Namun, berita mengerikan ini tidak membuat berita utama global sebanyak serangan Paris yang menyebabkan 17 orang tewas."""
"Rencana keamanan Baghdad masih berada pada tahap awal dan keberhasilan akan memerlukan waktu berbulan-bulan, bukan hari atau pekan, kata Presiden yang menghadapi tekanan tersebut.","Rencana keamanan Baghdad masih dalam tahap awal dan sukses akan memakan waktu berbulan-bulan, bukan hari atau minggu, kata presiden yang diperangi."
"""Di bilik ini dapat ditemukan contoh barang-barang yang mereka sita, foto-foto artikel ditemukan saat penggeledahan dan juga alasan MENGAPA barang-barang ini disita.""","""Ini menyajikan contoh barang yang mereka sita, foto barang yang ditemukan dalam penggerebekan dan juga alasan mengapa mereka dilarang."""
"Sementara itu, pada pertandingan lain yang juga digelar Selasa, Janko Tipsarevic dari Serbia mengalahkan Santiago Ventura dari Spanyol 3-6, 6-3, 6-4 dan petenis Swiss Stanislas Wawrinka mengalahkan petenis Spanyol lainnya yang harus mengawali pertandingan dari babak kualifikasi, Alberto Martin 6-2, 6-2.","Pada pertandingan lain pada hari Selasa, JANKO Tipsarevic dari Serbia mengalahkan Santiago Ventura dari Spanyol 3-6 6-3 6-4 dan Swiss Stanislas Wawrinka mengalahkan Spanyol lain, kualifikasi Alberto Martin, 6-2 6-2."
Olympique Lyon maju selangkah mendekati gelar ketujuh berturut-turut dalam Liga Utama Prancis dengan kemenangan kandang 4-2 atas Paris St Germain pada Minggu yang membawa pemimpin klasemen tersebut unggul sembilan poin.,Olympique Lyon memindahkan langkah lebih dekat ke Ligue 1 berturut-turut ketujuh judul dengan kemenangan rumah 4-2 atas Paris St Germain pada hari Minggu yang mengirim para pemimpin sembilan poin jelas.
"Sistem kontrol yang dimaksud ini ada dua jenis, yaitu sistem yang mendorong pertumbuhan sel dan sistem keamanan yang melindungi dari tumbuhnya sel yang tidak diinginkan.","Sistem kontrol yang dibahas adalah dua jenis, yaitu sistem yang merangsang sel? pertumbuhan dan sistem keamanan yang melindungi dari pertumbuhan sel yang tidak diinginkan."
"""Macam-macam spekulasi bermunculan menyebutkan bahwa mereka telah ditahan karena berbagai protes baru-baru ini di kota Wukan, Provinsi Shandong, di mana protes meluap lantaran sebuah sengketa lahan yang sedang berlangsung.""","""Banyak spekulasi bahwa mereka telah ditahan karena protes baru-baru ini di kota Wukan, Provinsi Shandong, di mana protes telah meletus atas sengketa tanah yang sedang berlangsung. """
Perusahaan jasa pelayaran PT Berlian Laju Tanker Tbk BLTA merencanakan akuisisi Chembulk Tankers LLC senilai 850 juta dolar AS.,PT Berlian Laju Tanker Tbk BLTA berencana untuk mengambil alih Chembul Tankers LLC di US $850 juta.
"Operasi Nawrozi (Tahun Baru) ini adalah pertama kalinya dilakukan secara besar-besaran yang dilancarkan oleh pasukan Afghan  dengan dukungan angkatan udara NATO, namun tidak mengerahkan dukungan pasukan darat.",Operasi Nagrozi (Tahun Baru) adalah operasi besar pertama yang diluncurkan oleh pasukan Afghan dengan dukungan udara NATO tetapi bukan pasukan darat.
"Seorang polisi tewas ditembak di republik wilayah Kaukasus Rusia Dagestan pada Sabtu malam sebelum ledakan yang terjadi kemudian menewaskan dua rekannya yang datang untuk menyelidiki serangan tersebut, kata sebuah kantor berita Rusia, Minggu.","Seorang polisi ditembak mati di Rusia Kaukasus republik Dagestan pada Sabtu malam sebelum jelas tindak lanjut ledakan menewaskan dua rekan-rekannya yang datang untuk menyelidiki, sebuah kantor berita Rusia melaporkan hari Minggu."
"Kedua aspek tersebut terkait erat satu dengan lainnya, walaupun pemberian fokus perhatian pada salah satunya sering menjadi strategi yang memang harus dilakukan.","Kedua aspek itu saling berhubungan, meskipun perhatian berfokus pada salah satunya sering kali menjadi strategi yang harus dijalankan."
"Dengan tidak diperkuat Petr Cech, pemain nomor satu mereka, yang harus mendapat 50 jahitan karena cedera dalam latihan akibat bertabrakan dengan pemain bertahan Tal Ben Haim, sehingga Chelsea harus bermain dengan pemain ketiga mereka, Hilario.","Sudah tanpa Petr Cech, nomor satu mereka, yang membutuhkan 50 jahitan di luka wajah setelah tabrakan tanah pelatihan dengan pembela Tal Ben Haim, yang meninggalkan Chelsea harus membuang pilihan ketiga mereka, Hilario."
"""Narablog lainnya, SynthThesis, menganggap peristiwa ini sebagai kerugian daripada keuntungan:""","""Seorang blogger lain, Synth Thesis, menganggap peristiwa ini sebagai kerugian daripada kemenangan."""
"""Poster Gaza Ark Exhibition 2015 Banyak aktivitas yang direncanakan di Gaza untuk mengantisipasi kedatangan Freedom Flotilla, seperti """"Gaza Ark Exhibition"""" , yaitu pameran produk-produk Palestina yang diharapkan akan diekspor oleh Freedom Flotilla III.""","""Gaza Ark Exhibition 2015 Poster Ada banyak kegiatan yang direncanakan di Gaza dalam mengantisipasi kedatangan Freedom Flotilla seperti ""Gaza Ark Exhibition"" "", pameran produk-produk Palestina yang diharapkan akan diekspor oleh Freedom Flotilla III."""
"""Sementara dukungan internasional yang mengucur berhasil memberikan dampak positif, untuk kaum gay Irak yang tinggal dalam ketakutan, kelompok pembela hak LGBT internasional memiliki dampak kecil dalam kehidupan sehari-hari.""","""Sementara kelompok dukungan asing dan tekanan luar memiliki dampak positif, untuk gay Irak yang hidup dalam ketakutan, kelompok-kelompok ini memiliki sedikit efek pada perjuangan sehari-hari mereka. """
"Larangan akibat doping yang pertama bagi Ayhan terjadi pada 2005, ketika ia dilarang mengikuti kompetisi selama dua tahun.","Larangan doping Ayhan yang pertama datang pada tahun 2005, sewaktu ia dilarang bertanding selama dua tahun."
Keadaan yang mempengaruhi kinerja agensia biologis terutama temperatur dan pH.,Kondisi yang mempengaruhi kinerja agen biologi terutama adalah suhu dan pH.
"Richards juga mengumumkan penempatan sebuah brigade baru pasukan tempur dari negara-negara ISAF dalam waktu dekat, namun ia tidak menjelaskan secara terinci jumlah pasti pasukan itu atau negara asal mereka.","Richards juga mengumumkan penyebaran brigade baru pasukan operasi tempur dari negara ISAF dalam waktu dekat, tetapi tidak menguraikan jumlah atau kebangsaan mereka yang persis."
"Tak punya pengalaman memimpin RT, mereka ingin memimpin negara? Kelucuan apa lagi ini tulisnya kemudian dalam Bahasa Inggris.","Tidak ada pengalaman untuk memimpin lingkungan RT, mereka ingin memimpin negara?"
"""Mahyar mengatakan: “Seandainya kedua mataku dapat belajar dari kedua matamu, terbuka dengan berani!!!”""","Mahaar mengatakan, ""Saya berharap mata saya bisa belajar dari Anda untuk menjadi terbuka dengan berani!!"""
Paramedis mengambil pertolongan pertama di lapangan dengan defribillator setelah ia pingsan.,Paramedis telah memperlakukan pemain di lapangan di Louis Dugauguez stadion dengan defribillator setelah ia kehilangan kesadaran.
"Di Indonesia hanya menghadapi inflasi tinggi saja, dibanding dengan negara lain menghadapi inflasi tinggi, perlambatan ekonomi dan kerusakan sistem keuangannya, tegasnya.","Indonesia hanya menghadapi inflasi tinggi dibandingkan dengan negara-negara lain yang tidak hanya menghadapi inflasi tinggi tetapi juga sistem ekonomi yang lambat dan terganggu keuangan, katanya."
"Jepang mengatakan, pihaknya percaya bahwa perundingan-perundingan yang dilakukan di New York itu juga membahas kasus penculikan warga sipil Jepang oleh Korea Utara.","Jepang mengatakan itu percaya pembicaraan di New York ditujukan Korea Utara penculikan warga sipil Jepang, perhatian utama untuk Tokyo."
"""Ini berarti bahwa virus tersebut mempunyai potensi serius untuk menyebabkan suatu pandemi, maka wajar bahwa Meksiko telah menutup sekolah-sekolah sampai Mei 6 dan menghalangi kumpulan besar publik, termasuk pelayanan gereja.”""","""Ini berarti virus memiliki potensi serius untuk menyebabkan pandemi, sehingga sesuai bahwa Meksiko telah menutup sekolah sampai 6 Mei dan dilarang pertemuan umum besar, termasuk layanan gereja. """""
"""Di jalan-jalan beberapa kota besar seperti Tegucigalpa dan San Pedro Sula, ketegangan dan kegundahan amat terasa karena warga tidak tahu apa yang selanjutnya akan terjadi, dengan dakwaan kudeta dan miskinnya dukungan demokrasi di dalam negeri, baik dari pendukung dan penentang.""","""Di jalan-jalan kota seperti Tegucigalpa dan San Pedro Sula, ada ketegangan yang berlaku dan kecemasan karena tidak tahu apa yang akan terjadi selanjutnya, dengan tuduhan kudeta dan kurangnya dukungan demokrasi di negara ini, dari para pendukung dan lawan."""
Unified Modeling Language UML Bahasa Pemodelan terunifikasi adalah notasi yang digunakan baik untuk OOAD dan MDA.,Uniified Modeling Language UML adalah notasi yang digunakan untuk OOAD maupun MDA.
"Ini karena terdapat tujuan tertentu, yaitu untuk mengantarkan manusia dan barang.","Hal ini karena ada tujuan tertentu, yaitu untuk mengangkut orang dan kargo."
"""Saat sebuah situs muncul di daftar tersebut, penyedia hosting memiliki 24 jam untuk memberitahu si pemilik situs yang kemudian harus menghapus data yang melanggar undang-undang.""","""Setelah sebuah situs muncul di daftar, penyedia hosting situs akan memiliki 24 jam untuk memberitahu pemilik situs, yang kemudian harus menghapus data yang menyinggung. jika pemilik gagal untuk bertindak, hosting-provider diperlukan untuk menutup atau menghapus situs itu sendiri."""
"""Masalah ini bahkan melintasi perbatasan, menarik perhatian seorang aktor dan pembela kesejahteraan hewan di Inggris Ricky Gervais:""","""Masalah ini bahkan melintasi perbatasan, menarik minat dari aktor Inggris dan pembela kesejahteraan hewan Ricky Gervais: """
Microsoft telah mendaftarkan paten di Kantor Paten dan Hak Cipta Amerika Serikat untuk software sistem tersebut.,Microsoft telah mendaftarkan paten perangkat lunak sistem itu di Kantor Patent dan Hak Cipta Amerika Serikat.
Lalu ada orang-orang yang gampang memilih untuk tidak mengurangi kekayaan mereka dengan tetap mematuhi persyaratan pajak negara.,"Selain itu, ada orang - orang yang sekadar memilih untuk tidak mengurangi kekayaan mereka dengan mematuhi persyaratan pajak negeri mereka."
Namun ternyata percobaan inovatif itu bukanlah murni hasil inovasi dari tim peneliti Intel.,"Meskipun demikian, tes inovatif ini awalnya tidak dihasilkan oleh tim peneliti Intel."
"""Keputusan ini dikenal sebagai Brexit, hasil referendum tersebut akan memiliki dampak besar, bukan hanya di Eropa namun juga di seluruh penjuru dunia.""","""Dikenal sebagai Brexit, hasil referendum akan memiliki dampak besar tidak hanya di Eropa tetapi di banyak bagian dunia. """
Direktur Lembaga itu Dr. Carolyn Clancy mengatakan laporan tersebut memperlihatkan makin banyak orang Amerika beralih kepada operasi untuk mengurangi berat tubuh dan peningkatan jumlah pemuda yang menjalani prosedur itu.,Direktur agensi Dr. Carolyn Clancy mengatakan laporan itu menunjukkan lebih banyak orang Amerika yang beralih ke operasi obesitas dan meningkatnya jumlah orang muda yang menjalani prosedur ini.
Perbaikan rupiah selalu mempunyai konotasi perbaikan indikator perekonomian secara keseluruhan.,Arupia penghargaan selalu membawa konotasi peningkatan indikator ekonomi secara keseluruhan.
"Malaysia akan menjadi tuan rumah penyelenggaraan turnamen delapan negara memperebutkan Piala Interkontinental mulai bulan depan, kata panitia Jumat.","Malaysia akan menjadi tuan rumah, Piala Intercontinental 8 bangsa yang menampilkan tiga harapan Olimpiade bulan depan, kata penyelenggara pada hari Jumat."
Pegolf Amerika JB Holmes melakukan birdie pada lubang yang sama dalam tempo 30 menit untuk mengalahkan Phil Mickelson dalam playoff dan membukukan kemenangan kedua dalam turnamen golf FBR AS Terbuka dalam tempo tiga tahun ini.,American JB Holmes memiliki burung back-to-back pada lubang yang sama hanya 30 menit terpisah untuk tepi Phil Mickelson dalam playoff dan menangkap kedua FBR Open judul dalam tiga tahun.
Pada minggu keempat Maret 2007 sudah ada sinyal harga beras turun walaupun tidak signifikan penurunannya tetapi pengaruhnya terhadap laju inflasi akan cukup besar.,"Pada minggu keempat Maret 2007, ada indikasi bahwa harga beras akan turun meskipun tidak signifikan tetapi akan banyak mempengaruhi angka inflasi, katanya."
"Sebagaimana bahan-bahan yang sangat banyak digunakan dalam peradaban modern, riwayat penemuan kaca tidaklah jelas sama sekali.","Seperti bahan yang banyak digunakan dalam peradaban modern, sejarah penemuan kaca sama sekali tidak jelas."
Kesulitan paling besar dalam kesiapan blog-blog ini adalah akses internet.,Kesulitan terbesar untuk memiliki blog ini siap adalah akses internet.
"""@marujatarre: Meninggal seorang lelaki dan legenda dimulai, hal ini tak terhindarkan.""","""@marujatarre: pria meninggal dan legenda dimulai, yang tak terelakkan."""
"""Dengan layanan telepon dan Internet yang putus-putus, banyak yang mengirimkan pesan saat keadaan memungkinkan.""","""Dengan baik layanan telepon dan Internet dalam flux, banyak yang mengirimkan surat-surat ketika mereka bisa."""
"Berarti, harga dari barang-barang strategis yang selama ini penentuannya ditetapkan oleh pemerintah, selanjutnya secara berangsur diserahkan sepenuhnya pada mekanisme pasar.","Artinya, harga barang strategis yang sejauh ini ditentukan oleh pemerintah, kemudian secara bertahap akan sepenuhnya menyerah pada mekanisme pasar."
Badan-badan keamanan yang menanggapi seruan Abbas mendesak warga asing meninggalkan Jalur Gaa karena kekhawatiran mengenai penculikan lebih lanjut.,Petugas keamanan yang menjawab Abbas mendesak orang asing untuk meninggalkan Jalur Gaza karena takut penculikan lebih lanjut.
"Alishtari (53) seorang warga negara kelahiran AS, ditangkap Kamis di Manhattan dan ditahan setelah pemeriksaan di pengadilan federal Manhattan pada Jumat, menurut pihak berwenang.","Alishtari, 53 tahun, seorang warga AS yang lahir di Amerika Serikat, ditangkap pada hari Kamis di Manhattan dan ditahan setelah persidangan di pengadilan federal Manhattan pada hari Jumat, kata pihak berwenang."
"""Dengan Bardwell yang sekarang mengatakan bahwa ia tidak akan mundur dari jabatan karena masalah ini, satu hal yang pasti: pastilah akan ada berita-berita lainnya.""","""Dengan Bardwell sekarang mengatakan bahwa ia tidak akan mengundurkan diri atas masalah ini, satu hal yang pasti: pasti ada berita lebih untuk datang. """
"Beberapa hari sebelumnya, Perdana Menteri Israel Ehud Olmert kepada parlemen mengatakan dia tidak tahu apakah tentara-tentara itu masih hidup.","Beberapa hari sebelumnya, Perdana Menteri Israel Ehud Olmert telah memberi tahu parlemen bahwa ia tidak tahu apakah para prajurit itu masih hidup."
Gambar thumbnail yang digunakan berasal dari halaman Flickr dari Daquella Manera,Gambar miniatur yang digunakan dari halaman Flickr dari Daquilla Manera
"Selain itu, lanjutnya, kenaikan ini juga didorong produksi nikel semester pertama yang naik 18 persen menjadi 39.100 ton 86,1 juta pon dari 32.200 ton 73,3 juta pon pada enam bulan pertama 2006.",Dia mengatakan kenaikan juga didorong oleh produksi nikel yang naik 18 persen menjadi 39.000 ton pada semester pertama tahun ini dari 32.000 ton tahun lalu.
"Komputer jinjing berisikan komponen-komponen yang serupa dengan mitra desktopnya dan melaksanakan fungsi yang sama, tetapikomputer jinjing  diminiaturkan dan dioptimalkan untuk pemakaian bergerak dan untuk pengkonsumsian tenaga yang efisien, sekalipun biasanya tenaga komputer jinjing tak sekuat komputer desktop pada tingkat harga yang sama.","Laptop berisi komponen yang mirip dengan mitra desktop mereka dan melakukan fungsi yang sama, tetapi diminiaturisasi dan dioptimalkan untuk penggunaan ponsel dan konsumsi daya yang efisien, meskipun biasanya kurang kuat untuk harga yang sama."
"""Selain diterjemahkan kedalam bahasa Inggris baru-baru ini, peta daring tersebut telah berganti format dari format Google Earth menjadi format baru untuk memudahkan akses dari browser sistem operasi apapun.""","""Selain yang baru-baru ini diterjemahkan ke dalam bahasa Inggris, alat pemetaan online telah bermigrasi dari Google Earth ke format baru yang dapat diakses oleh peramban dalam sistem operasi apapun."""
"""Nantinya, apabila sebuah suku memutuskan untuk merekam dan melestarikan bahasa atau terus membagikannya khusus untuk warga sukunya secara lisan, maka keputusan mereka harus dihormati.""","""Apakah sebuah suku memutuskan untuk merekam dan melestarikan bahasa atau untuk terus berbagi hanya dengan anggota suku secara lisan, posisi mereka harus dihormati. """
Cakupan yang dilingkup istilah teknologi infornasi dapat luas sekali meliputi banyak bidang.,"Payung teknologi informasi dapat cukup besar, meliputi banyak bidang."
Gereja Vatikan mengutuk proses pengkloningan manusia dengan menyebut penelitian tersebut sebagai bentuk eksploitasi paling buruk terhadap manusia yang pernah ada di bumi ini.,Gereja Vatikan mengutuk proses kloning manusia dengan mengatakan penelitian sebagai jenis eksploitasi manusia terburuk yang pernah ada di dunia
The Tea Leaf Nation memilih beberapa diskusi di Weibo dan menerjemahkan beberapa alasannya.,The Tea Leaf Nation mengambil dan menerjemahkan beberapa diskusi di Weibo untuk melihat ke dalam alasan mereka.
"Dan kendati terjadi peningkatan temperatur harian di bagian tenggara, tahun lalu lebih dingin dibandingkan pada 2005 karena musim hujan tropis sangat aktif awal tahun lalu.","Dan meskipun catatan suhu sehari-hari di tenggara, tahun lalu lebih dingin dari tahun 2005 karena musim basah tropis yang sangat aktif di awal tahun."
